0,20
0.0025,19.99999984375
0.005,19.99999937499999
0.0075,19.99999859374995
0.01,19.999997499999843
0.0125,19.99999609374962
0.015,19.999994374999208
0.0175,19.999992343748534
0.02,19.9999899999975
0.0225,19.999987343745996
0.025,19.999984374993897
0.0275,19.999981093741063
0.03,19.999977499987345
0.0325,19.99997359373257
0.035,19.999969374976555
0.0375,19.999964843719102
0.04,19.99995999996
0.0425,19.999954843699022
0.045,19.999949374935927
0.0475,19.99994359367046
0.05,19.999937499902344
0.0525,19.999931093631297
0.055,19.99992437485702
0.0575,19.9999173435792
0.06,19.9999099997975
0.0625,19.99990234351158
0.065,19.999894374721084
0.0675,19.999886093425634
0.07,19.99987749962484
0.0725,19.999868593318308
0.075,19.99985937450561
0.0775,19.999849843186325
0.08,19.999839999359995
0.0825,19.999829843026166
0.085,19.99981937418436
0.0875,19.999808592834082
0.09,19.999797498974832
0.0925,19.99978609260609
0.095,19.99977437372732
0.0975,19.99976234233797
0.1,19.99974999843748
0.1025,19.99973734202527
0.105,19.999724373100744
0.1075,19.9997110916633
0.11,19.999697497712308
0.1125,19.999683591247138
0.115,19.99966937226713
0.1175,19.999654840771626
0.12,19.999639996759942
0.1225,19.99962484023138
0.125,19.99960937118523
0.1275,19.999593589620765
0.13,19.99957749553725
0.1325,19.999561088933927
0.135,19.999544369810028
0.1375,19.99952733816477
0.14,19.999509993997354
0.1425,19.999492337306965
0.145,19.999474368092777
0.1475,19.99945608635395
0.15,19.999437492089623
0.1525,19.999418585298923
0.155,19.99939936598097
0.1575,19.999379834134857
0.16,19.99935998975967
0.1625,19.999339832854485
0.165,19.999319363418348
0.1675,19.9992985814503
0.17,19.99927748694937
0.1725,19.999256079914574
0.175,19.999234360344897
0.1775,19.99921232823933
0.18,19.999189983596835
0.1825,19.999167326416366
0.185,19.999144356696863
0.1875,19.999121074437248
0.19,19.999097479636426
0.1925,19.999073572293295
0.195,19.99904935240673
0.1975,19.9990248199756
0.2,19.99899997499875
0.2025,19.99897481747502
0.205,19.998949347403226
0.2075,19.99892356478218
0.21,19.998897469610668
0.2125,19.998871061887467
0.215,19.998844341611342
0.2175,19.998817308781035
0.22,19.998789963395286
0.2225,19.998762305452807
0.225,19.9987343349523
0.2275,19.99870605189246
0.23,19.998677456271952
0.2325,19.998648548089445
0.235,19.998619327343576
0.2375,19.998589794032977
0.24,19.998559948156267
0.2425,19.998529789712045
0.245,19.99849931869889
0.2475,19.998468535115382
0.25,19.998437438960075
0.2525,19.99840603023151
0.255,19.998374308928213
0.2575,19.9983422750487
0.26,19.998309928591464
0.2625,19.998277269554997
0.265,19.998244297937756
0.2675,19.998211013738203
0.27,19.998177416954775
0.2725,19.998143507585898
0.275,19.99810928562998
0.2775,19.998074751085415
0.28,19.998039903950588
0.2825,19.99800474422386
0.285,19.997969271903585
0.2875,19.9979334869881
0.29,19.997897389475725
0.2925,19.997860979364766
0.295,19.997824256653523
0.2975,19.997787221340264
0.3,19.99774987342326
0.3025,19.997712212900755
0.305,19.997674239770983
0.3075,19.997635954032166
0.31,19.997597355682508
0.3125,19.997558444720195
0.315,19.997519221143406
0.3175,19.9974796849503
0.32,19.997439836139026
0.3225,19.997399674707708
0.325,19.997359200654472
0.3275,19.99731841397741
0.33,19.997277314674616
0.3325,19.99723590274416
0.335,19.9971941781841
0.3375,19.997152140992476
0.34,19.997109791167322
0.3425,19.99706712870665
0.345,19.997024153608457
0.3475,19.99698086587073
0.35,19.996937265491432
0.3525,19.99689335246853
0.355,19.99684912679995
0.3575,19.99680458848363
0.36,19.996759737517475
0.3625,19.996714573899382
0.365,19.996669097627237
0.3675,19.996623308698897
0.37,19.99657720711222
0.3725,19.996530792865048
0.375,19.996484065955194
0.3775,19.996437026380473
0.38,19.99638967413868
0.3825,19.996342009227586
0.385,19.996294031644965
0.3875,19.996245741388556
0.39,19.9961971384561
0.3925,19.996148222845317
0.395,19.99609899455391
0.3975,19.996049453579573
0.4,19.99599959991998
0.4025,19.99594943357279
0.405,19.995898954535654
0.4075,19.995848162806197
0.41,19.995797058382045
0.4125,19.995745641260793
0.415,19.995693911440032
0.4175,19.99564186891734
0.42,19.995589513690263
0.4225,19.995536845756355
0.425,19.99548386511314
0.4275,19.99543057175814
0.43,19.995376965688845
0.4325,19.995323046902744
0.435,19.995268815397306
0.4375,19.99521427116999
0.44,19.995159414218232
0.4425,19.995104244539462
0.445,19.99504876213109
0.4475,19.994992966990512
0.45,19.99493685911511
0.4525,19.994880438502253
0.455,19.99482370514929
0.4575,19.994766659053564
0.46,19.994709300212396
0.4625,19.994651628623092
0.465,19.994593644282947
0.4675,19.99453534718924
0.47,19.99447673733924
0.4725,19.99441781473019
0.475,19.99435857935933
0.4775,19.994299031223875
0.48,19.994239170321038
0.4825,19.994178996648
0.485,19.994118510201943
0.4875,19.99405771098003
0.49,19.993996598979404
0.4925,19.9939351741972
0.495,19.993873436630533
0.4975,19.993811386276505
0.5,19.993749023132207
0.5025,19.993686347194707
0.505,19.99362335846107
0.5075,19.99356005692833
0.51,19.993496442593525
0.5125,19.99343251545367
0.515,19.993368275505755
0.5175,19.993303722746774
0.52,19.993238857173694
0.5225,19.993173678783467
0.525,19.993108187573036
0.5275,19.99304238353933
0.53,19.992976266679257
0.5325,19.99290983698971
0.535,19.99284309446758
0.5375,19.992776039109724
0.54,19.992708670913004
0.5425,19.99264098987425
0.545,19.992572995990287
0.5475,19.992504689257924
0.55,19.99243606967395
0.5525,19.99236713723515
0.555,19.992297891938286
0.5575,19.992228333780105
0.56,19.99215846275734
0.5625,19.992088278866717
0.565,19.992017782104938
0.5675,19.99194697246869
0.57,19.99187584995465
0.5725,19.991804414559482
0.575,19.99173266627983
0.5775,19.991660605112322
0.58,19.99158823105358
0.5825,19.991515544100203
0.585,19.991442544248777
0.5875,19.991369231495877
0.59,19.991295605838058
0.5925,19.991221667271862
0.595,19.991147415793822
0.5975,19.991072851400446
0.6,19.990997974088238
0.6025,19.990922783853676
0.605,19.990847280693234
0.6075,19.99077146460336
0.61,19.9906953355805
0.6125,19.99061889362108
0.615,19.9905421387215
0.6175,19.990465070878166
0.62,19.990387690087452
0.6225,19.99030999634573
0.625,19.990231989649345
0.6275,19.990153669994633
0.63,19.990075037377924
0.6325,19.989996091795515
0.635,19.989916833243704
0.6375,19.989837261718765
0.64,19.989757377216964
0.6425,19.989677179734542
0.645,19.98959666926774
0.6475,19.989515845812775
0.65,19.989434709365845
0.6525,19.989353259923142
0.655,19.989271497480843
0.6575,19.9891894220351
0.66,19.989107033582066
0.6625,19.989024332117864
0.665,19.98894131763861
0.6675,19.988857990140406
0.67,19.988774349619337
0.6725,19.988690396071476
0.675,19.988606129492872
0.6775,19.98852154987957
0.68,19.9884366572276
0.6825,19.988351451532964
0.685,19.98826593279167
0.6875,19.988180100999692
0.69,19.988093956152998
0.6925,19.988007498247544
0.695,19.987920727279263
0.6975,19.987833643244084
0.7,19.987746246137906
0.7025,19.987658535956633
0.705,19.987570512696134
0.7075,19.987482176352277
0.71,19.98739352692091
0.7125,19.98730456439787
0.715,19.987215288778973
0.7175,19.987125700060027
0.72,19.987035798236818
0.7225,19.98694558330512
0.725,19.986855055260694
0.7275,19.98676421409929
0.73,19.986673059816635
0.7325,19.98658159240844
0.735,19.986489811870417
0.7375,19.986397718198244
0.74,19.986305311387596
0.7425,19.986212591434125
0.745,19.986119558333478
0.7475,19.98602621208128
0.75,19.98593255267314
0.7525,19.985838580104666
0.755,19.985744294371425
0.7575,19.985649695468997
0.76,19.985554783392928
0.7625,19.98545955813876
0.765,19.98536401970202
0.7675,19.985268168078207
0.77,19.985172003262818
0.7725,19.985075525251336
0.775,19.984978734039224
0.7775,19.984881629621928
0.78,19.984784211994885
0.7825,19.984686481153513
0.785,19.98458843709322
0.7875,19.984490079809394
0.79,19.984391409297405
0.7925,19.984292425552624
0.795,19.98419312857039
0.7975,19.984093518346036
0.8,19.983993594874875
0.8025,19.98389335815221
0.805,19.983792808173327
0.8075,19.9836919449335
0.81,19.98359076842798
0.8125,19.983489278652016
0.815,19.98338747560083
0.8175,19.983285359269633
0.82,19.983182929653626
0.8225,19.983080186747987
0.825,19.98297713054789
0.8275,19.982873761048484
0.83,19.982770078244908
0.8325,19.982666082132283
0.835,19.982561772705722
0.8375,19.98245714996031
0.84,19.982352213891136
0.8425,19.982246964493257
0.845,19.982141401761723
0.8475,19.98203552569157
0.85,19.981929336277815
0.8525,19.981822833515466
0.855,19.981716017399506
0.8575,19.981608887924917
0.86,19.981501445086653
0.8625,19.981393688879663
0.865,19.981285619298873
0.8675,19.981177236339203
0.87,19.981068539995555
0.8725,19.980959530262805
0.875,19.98085020713583
0.8775,19.980740570609488
0.88,19.980630620678618
0.8825,19.980520357338044
0.885,19.98040978058258
0.8875,19.98029889040702
0.89,19.980187686806147
0.8925,19.98007616977473
0.895,19.979964339307514
0.8975,19.979852195399243
0.9,19.97973973804464
0.9025,19.979626967238403
0.905,19.97951388297523
0.9075,19.9794004852498
